,ID,HOU,GOV,SEX,SEN,AGE8,AGEBYRACE,CDNUM,EDUC18,LATINO,PARTYBYRACE,PARTYID,PARTYSEX,PHIL3,PTYIDEO7,QRACEAI,REGION,SIZEPLAC,SUBURBWHITE,VERSION,WEIGHT,SEXBYRACE,RACE2B,STANUM,TRACK,FAVDEM2,FAVPARTY,FAVREP2,FINSIT2,FORTRUMPH,INCOME18GEN,INCWHITE,LGBT,NEC,TAXCUTS18,TRADE18,UNITED18
4634,32550,2,2.0,1,,8,12,5,5,1.0,7,3,3,3,3,3,2,3,3,Version 4,.971482574939728,5,2,11,2,2,3,2,1,1,5.0,4.0,2.0,3,1,1,1
4635,32551,1,1.0,2,1.0,4,2,20,4,2.0,2,1,2,2,7,1,4,2,3,Version 4,.8193638920784,2,1,30,3,1,2,2,2,2,5.0,2.0,2.0,2,2,2,3
4636,32553,1,1.0,2,1.0,6,3,14,2,2.0,2,1,2,1,5,1,2,1,2,Version 4,.583938717842102,2,1,33,2,1,2,2,2,2,4.0,2.0,2.0,2,3,3,3
4641,32562,1,2.0,1,2.0,3,2,11,3,2.0,3,3,3,3,3,1,4,1,1,Version 4,1.16508829593658,1,1,36,2,2,1,1,2,2,4.0,2.0,2.0,2,2,2,3
4642,32563,1,2.0,1,2.0,3,2,11,3,2.0,3,3,3,3,3,1,4,1,1,Version 4,1.16508829593658,1,1,36,2,2,1,1,2,2,4.0,2.0,2.0,2,2,2,3
4643,32572,1,1.0,1,3.0,6,3,1,5,2.0,2,1,1,1,5,1,4,5,3,Version 4,.174565896391869,1,1,17,2,1,2,2,2,3,4.0,2.0,2.0,2,4,3,3
4661,32604,1,1.0,1,,3,6,1,4,2.0,4,1,1,2,7,2,2,3,3,Version 4,.26865091919899,3,2,11,2,1,2,2,3,2,1.0,3.0,2.0,4,3,3,3
4663,32608,1,1.0,1,1.0,1,1,12,2,2.0,2,1,1,2,7,1,2,3,3,Version 4,.392687380313873,1,1,33,2,1,2,2,2,3,4.0,2.0,2.0,2,3,3,1
4665,32618,1,1.0,1,1.0,4,6,4,4,2.0,4,1,1,3,5,2,4,1,3,Version 4,.568482518196106,3,2,30,2,1,2,2,3,2,5.0,4.0,2.0,3,3,3,3
4667,32621,1,1.0,2,1.0,5,3,13,2,2.0,3,3,4,1,4,1,2,1,2,Version 4,.567940413951874,2,1,33,1,2,3,2,1,2,5.0,2.0,2.0,2,2,1,3
4669,32624,2,2.0,2,2.0,8,4,8,1,2.0,1,2,6,3,1,1,2,1,2,Version 4,1.57850277423859,2,1,33,1,2,1,1,2,1,1.0,1.0,2.0,2,1,1,1
4670,32626,1,1.0,1,,2,1,3,4,2.0,2,1,1,1,5,1,2,1,1,Version 4,.528230547904968,1,1,11,2,1,2,2,2,3,4.0,2.0,2.0,2,2,2,3
4671,32628,2,2.0,1,2.0,8,4,4,3,2.0,3,3,3,3,3,1,2,5,3,Version 4,1.64190411567688,1,1,33,1,2,1,1,2,2,2.0,1.0,2.0,2,4,1,3
4678,32644,1,1.0,2,1.0,3,2,13,5,2.0,2,1,2,1,5,1,4,3,3,Version 4,.399774998426437,2,1,30,2,1,2,2,2,3,2.0,1.0,2.0,2,3,3,3
4685,32659,1,,1,1.0,8,4,1,1,2.0,2,1,1,1,5,1,4,1,1,Version 4,.228861019015312,1,1,7,2,3,5,2,2,2,2.0,1.0,2.0,2,4,4,3
4687,32664,1,1.0,1,,6,7,1,2,2.0,4,1,1,2,7,2,2,3,3,Version 4,.26865091919899,3,2,11,2,1,2,2,2,3,3.0,4.0,2.0,3,2,2,3
4689,32670,2,2.0,2,2.0,8,4,8,1,2.0,3,3,4,3,3,1,2,1,2,Version 4,1.57850277423859,2,1,33,1,2,1,1,1,1,1.0,1.0,2.0,1,2,1,2
4690,32673,1,2.0,1,1.0,8,4,4,5,2.0,3,3,3,2,6,1,2,5,3,Version 4,1.02213716506958,1,1,33,2,1,5,3,2,2,3.0,2.0,2.0,2,2,3,3
4708,32710,1,1.0,2,3.0,3,2,1,5,2.0,2,1,2,2,7,1,4,5,3,Version 4,.215250611305237,2,1,17,2,1,2,2,1,3,5.0,2.0,2.0,2,2,3,3
4713,32720,1,,1,1.0,1,1,1,1,2.0,2,1,1,2,7,1,2,1,1,Version 4,.354379147291183,1,1,12,2,1,2,2,3,3,1.0,1.0,2.0,4,2,3,3
4720,32731,3,1.0,1,1.0,1,1,12,4,2.0,3,3,3,1,4,1,2,3,3,Version 4,.716870844364166,1,1,33,2,1,2,2,2,3,4.0,2.0,2.0,2,2,3,3
4721,32734,3,1.0,1,3.0,5,3,1,5,2.0,3,3,3,2,6,1,4,5,3,Version 4,.116245336830616,1,1,43,2,2,3,2,3,2,3.0,2.0,2.0,3,2,2,3
4722,32735,1,1.0,1,1.0,6,3,22,5,2.0,1,2,5,1,2,1,3,2,3,Version 4,.956382691860199,1,1,8,1,2,3,2,2,1,5.0,2.0,2.0,2,1,2,3
4725,32738,1,,2,1.0,6,3,1,1,2.0,2,1,2,2,7,1,4,1,2,Version 4,.184013649821281,2,1,7,2,1,2,2,3,3,3.0,2.0,2.0,2,3,3,3
4729,32749,1,,2,,4,6,5,2,2.0,4,1,2,3,5,2,3,1,3,Version 4,.354029625654221,4,2,16,2,1,2,2,3,3,1.0,3.0,2.0,4,3,3,3
4734,32764,1,1.0,1,1.0,8,12,13,2,1.0,6,1,1,2,7,3,4,3,3,Version 4,.497207164764404,5,2,30,2,2,3,2,1,3,4.0,4.0,2.0,3,1,2,3
4738,32769,1,,2,1.0,7,4,1,1,2.0,2,1,2,1,5,1,4,1,2,Version 4,.282199889421463,2,1,7,2,1,4,1,2,2,3.0,2.0,2.0,2,1,2,1
4756,32807,1,1.0,1,1.0,8,13,2,5,2.0,8,1,1,3,5,5,4,1,3,Version 4,.581349909305573,7,2,30,2,1,2,2,2,2,4.0,4.0,2.0,3,2,3,3
4764,32820,1,1.0,2,1.0,2,1,13,5,2.0,3,3,4,1,4,1,4,3,3,Version 4,.313460141420364,2,1,30,2,1,2,2,1,3,3.0,2.0,2.0,2,1,3,3
4771,32832,2,2.0,2,,7,12,5,4,1.0,1,2,6,3,1,3,2,3,3,Version 4,1.11186814308167,6,2,11,1,2,1,1,1,1,3.0,4.0,2.0,2,1,1,3
4779,32852,2,2.0,2,2.0,3,2,17,2,2.0,1,2,6,1,2,1,4,1,2,Version 4,1.65463197231293,2,1,36,1,2,1,1,2,1,2.0,1.0,2.0,2,1,1,3
4780,32853,1,1.0,1,1.0,1,1,12,2,2.0,2,1,1,2,7,1,2,3,3,Version 4,.392687380313873,1,1,33,2,1,2,2,1,3,5.0,2.0,2.0,3,2,2,3
4794,32879,2,,1,,8,4,5,2,2.0,1,2,5,3,1,1,3,1,1,Version 4,.860094428062439,1,1,16,1,2,1,1,1,1,2.0,1.0,2.0,1,1,1,3
4801,32893,2,,2,2.0,6,3,1,3,2.0,1,2,6,3,1,1,2,1,2,Version 4,.760778784751892,2,1,12,1,2,1,1,1,1,2.0,1.0,2.0,2,1,1,3
4807,32907,1,1.0,2,,1,1,12,4,2.0,3,3,4,2,6,1,2,1,2,Version 4,.680133759975433,2,1,11,2,1,2,2,2,3,1.0,1.0,2.0,2,2,2,3
4812,32914,1,1.0,2,3.0,8,4,1,5,2.0,3,3,4,1,4,1,4,5,3,Version 4,.192933365702629,2,1,43,2,1,2,2,2,3,3.0,2.0,2.0,2,3,3,3
4824,32938,1,,1,1.0,6,7,1,4,2.0,4,1,1,2,7,2,4,1,3,Version 4,.168707355856895,3,2,7,2,1,2,2,3,2,3.0,4.0,2.0,3,3,3,3
4829,32948,2,,1,,2,1,1,4,2.0,1,2,5,1,2,1,3,1,1,Version 4,.392846584320068,1,1,16,2,2,1,1,3,1,2.0,1.0,2.0,3,2,1,3
4831,32950,1,1.0,2,,6,3,12,4,2.0,2,1,2,2,7,1,2,1,2,Version 4,.794195890426636,2,1,11,2,1,2,2,2,3,1.0,1.0,2.0,2,2,2,3
4833,32952,2,,1,,2,1,1,4,2.0,1,2,5,1,2,1,3,1,1,Version 4,.392846584320068,1,1,16,2,2,1,1,3,1,1.0,1.0,2.0,3,2,1,3
4839,32965,2,,2,,8,4,5,1,2.0,1,2,6,3,1,1,3,1,2,Version 4,1.0112156867981,2,1,16,1,2,1,1,1,1,1.0,1.0,2.0,1,1,1,1
4842,32971,1,1.0,1,3.0,8,4,1,4,2.0,2,1,1,2,7,1,4,5,3,Version 4,.267710953950882,1,1,17,2,1,2,2,2,3,3.0,2.0,2.0,2,2,3,3
4849,32989,1,,1,1.0,6,11,1,1,1.0,6,1,1,1,5,3,2,1,3,Version 4,.413810461759567,5,2,12,1,1,2,2,1,2,1.0,3.0,2.0,2,2,2,3
4850,32990,1,1.0,1,,7,4,2,5,2.0,2,1,1,2,7,1,4,5,3,Version 4,.640800654888153,1,1,27,2,1,2,2,2,2,4.0,2.0,2.0,2,2,2,3
4851,32991,1,,1,1.0,8,8,1,2,2.0,4,1,1,1,5,2,4,1,3,Version 4,.258726418018341,3,2,7,2,1,2,2,2,3,2.0,3.0,2.0,3,2,3,3
4855,32998,1,,1,,4,6,1,5,2.0,4,1,1,2,7,2,3,1,3,Version 4,.381420701742172,3,2,16,2,1,2,2,1,2,3.0,4.0,2.0,3,2,4,3
4858,33005,2,,2,,4,2,1,4,2.0,1,2,6,3,1,1,3,1,2,Version 4,.590627908706665,2,1,16,1,2,1,1,2,1,4.0,2.0,2.0,2,2,2,2
4876,33045,2,,2,,8,4,5,1,2.0,1,2,6,3,1,1,3,1,2,Version 4,1.0112156867981,2,1,16,1,2,1,1,1,1,1.0,1.0,2.0,2,1,4,2
4878,33051,1,1.0,1,,8,4,2,2,2.0,3,3,3,3,3,1,4,5,3,Version 4,.640800654888153,1,1,27,2,1,2,2,2,3,2.0,1.0,2.0,2,2,3,3
4884,33062,1,2.0,2,1.0,3,6,8,5,2.0,5,4,4,3,3,2,4,1,3,Version 4,1.32682991027832,4,2,19,2,2,3,2,1,3,4.0,4.0,2.0,2,2,3,3
4888,33073,1,,1,,3,6,1,2,2.0,5,3,3,1,4,2,3,1,3,Version 4,.381420701742172,3,2,16,2,1,2,2,2,2,1.0,3.0,2.0,2,3,2,1
4889,33076,1,3.0,1,1.0,2,5,1,2,2.0,5,3,3,1,4,2,4,5,3,Version 4,.154737308621407,3,2,17,2,3,5,3,2,3,2.0,3.0,2.0,3,2,2,3
4891,33078,1,1.0,1,3.0,7,4,1,5,2.0,2,1,1,2,7,1,4,5,3,Version 4,.156466856598854,1,1,43,2,1,2,2,2,3,2.0,1.0,2.0,2,3,3,3
4894,33088,2,2.0,2,1.0,5,3,8,1,2.0,1,2,6,1,2,1,4,1,2,Version 4,1.31235980987549,2,1,19,1,2,1,1,1,1,5.0,2.0,2.0,1,1,1,3
4899,33102,1,1.0,1,,3,2,5,5,2.0,2,1,1,2,7,1,3,2,3,Version 4,.272579461336136,1,1,9,2,1,2,2,1,3,4.0,2.0,1.0,2,2,3,3
4905,33112,2,2.0,1,,8,4,5,2,2.0,1,2,5,3,1,1,3,1,1,Version 4,1.0939199924469,1,1,38,1,2,1,1,2,1,1.0,1.0,2.0,3,2,1,4
4906,33113,1,2.0,2,3.0,8,4,1,4,2.0,1,2,6,1,2,1,4,5,3,Version 4,.134545639157295,2,1,43,2,2,3,2,3,2,4.0,2.0,2.0,2,2,3,3
4908,33116,2,,1,,6,3,5,5,2.0,1,2,5,1,2,1,3,1,1,Version 4,.482531368732452,1,1,16,1,2,1,1,1,2,3.0,2.0,2.0,2,1,1,3
4911,33129,1,,1,1.0,6,7,1,5,2.0,4,1,1,1,5,2,4,1,3,Version 4,.168707355856895,3,2,7,2,1,2,2,3,2,4.0,4.0,2.0,4,3,3,3
4922,33146,1,2.0,2,1.0,5,3,8,4,2.0,3,3,4,1,4,1,4,1,2,Version 4,1.17367076873779,2,1,19,1,2,1,1,1,1,4.0,2.0,2.0,1,1,1,2
4923,33148,1,1.0,1,3.0,2,1,1,5,2.0,2,1,1,2,7,1,4,4,3,Version 4,.0642412975430489,1,1,43,2,2,3,2,2,3,3.0,2.0,2.0,2,2,2,3
4925,33155,1,2.0,1,,4,2,14,2,2.0,3,4,3,2,6,1,2,1,1,Version 4,.444108754396439,1,1,11,2,1,4,1,2,3,4.0,2.0,2.0,2,2,2,3
4930,33166,1,2.0,1,2.0,8,4,1,4,2.0,1,2,5,1,2,1,4,5,3,Version 4,.109115056693554,1,1,43,1,2,1,1,2,2,2.0,1.0,2.0,2,2,1,3
4934,33176,2,,1,,7,4,5,3,2.0,1,2,5,3,1,1,3,1,1,Version 4,.860094428062439,1,1,16,1,2,1,1,2,1,3.0,2.0,2.0,3,1,1,3
4936,33178,2,,1,,8,4,1,2,2.0,1,2,5,3,1,1,3,1,1,Version 4,.895440816879272,1,1,16,3,2,1,1,2,2,1.0,1.0,2.0,2,2,4,3
4939,33191,1,1.0,1,3.0,7,4,1,5,2.0,2,1,1,2,7,1,4,5,3,Version 4,.156466856598854,1,1,43,2,1,4,1,2,3,3.0,2.0,2.0,2,2,3,3
4940,33193,1,2.0,2,3.0,8,4,1,4,2.0,3,3,4,1,4,1,4,5,3,Version 4,.134545639157295,2,1,43,2,2,3,2,3,2,2.0,1.0,2.0,4,3,3,3
4941,33195,1,,1,,5,7,1,2,2.0,4,1,1,1,5,2,3,1,3,Version 4,.381420701742172,3,2,16,2,1,2,2,3,3,2.0,3.0,2.0,4,3,3,3
4945,33202,2,2.0,2,,6,13,14,4,2.0,1,2,6,3,1,5,2,1,3,Version 4,.816481351852417,7,2,11,1,2,1,1,1,1,4.0,4.0,2.0,1,1,1,2
4950,33215,1,,1,1.0,6,11,1,1,1.0,6,1,1,1,5,3,4,1,3,Version 4,.14923307299614,5,2,7,2,1,2,2,2,3,3.0,4.0,2.0,2,3,3,3
4959,33234,1,1.0,1,,4,2,2,3,2.0,3,3,3,1,4,1,4,5,3,Version 4,.41784593462944,1,1,27,2,1,2,2,3,3,4.0,2.0,2.0,3,3,3,3
4964,33245,2,2.0,1,,4,2,5,5,2.0,3,3,3,1,4,1,3,1,1,Version 4,.61371248960495,1,1,38,1,2,1,1,1,2,2.0,1.0,2.0,3,1,2,3
4968,33254,2,2.0,2,,6,3,14,2,2.0,1,2,6,3,1,1,2,1,2,Version 4,.816481351852417,2,1,11,1,2,1,1,1,1,4.0,2.0,2.0,2,1,2,3
4973,33268,1,1.0,1,,2,5,5,4,2.0,4,1,1,2,7,2,3,2,3,Version 4,.165203705430031,3,2,9,2,1,2,2,2,3,3.0,4.0,2.0,2,3,3,3
4980,33284,1,1.0,2,1.0,7,12,1,1,1.0,6,1,2,2,7,1,4,1,3,Version 4,.294278800487518,6,2,37,1,1,4,1,1,4,5.0,4.0,1.0,2,1,1,1
4988,33303,1,,1,1.0,4,2,1,4,2.0,3,3,3,1,4,1,4,1,1,Version 4,.14923307299614,1,1,7,2,2,3,2,1,2,4.0,2.0,2.0,2,2,2,3
4989,33306,2,2.0,1,1.0,3,2,8,2,2.0,1,2,5,1,2,1,4,1,1,Version 4,1.06430959701538,1,1,19,1,2,1,1,2,1,3.0,2.0,2.0,2,2,2,3
4990,33308,1,1.0,1,1.0,4,2,5,5,2.0,2,1,1,2,7,1,4,1,1,Version 4,.791135013103485,1,1,19,2,1,2,2,3,3,2.0,1.0,2.0,3,3,3,4
4997,33321,2,,1,,8,4,1,2,2.0,1,2,5,1,2,1,3,1,1,Version 4,.895440816879272,1,1,16,1,2,3,2,3,2,3.0,2.0,2.0,2,2,2,3
5002,33333,2,,1,2.0,8,4,1,2,,3,3,3,3,3,1,4,4,3,Version 4,.593079149723053,1,1,7,1,2,3,2,1,2,2.0,1.0,2.0,2,1,1,1
5014,33358,1,1.0,1,1.0,5,11,5,5,1.0,6,1,1,1,5,3,4,1,3,Version 4,.791135013103485,5,2,19,2,1,2,2,1,2,4.0,4.0,2.0,3,3,2,1
5030,33395,1,2.0,2,3.0,6,7,1,3,2.0,5,3,4,1,4,2,4,5,3,Version 4,.1422228962183,4,2,43,2,1,2,2,2,3,4.0,4.0,2.0,2,2,3,3
5037,33405,1,1.0,1,,4,6,1,3,2.0,4,1,1,1,5,2,3,2,3,Version 4,.147973462939262,3,2,9,2,1,2,2,2,3,2.0,3.0,2.0,3,3,3,3
5040,33414,1,,2,1.0,1,1,1,2,2.0,2,1,2,2,7,1,4,4,3,Version 4,.292574942111969,2,1,7,2,1,4,1,1,3,3.0,2.0,1.0,2,4,3,3
5041,33417,1,2.0,2,,6,11,5,5,1.0,1,2,6,1,2,2,3,1,3,Version 4,.374920576810837,6,2,38,2,1,4,1,1,3,2.0,3.0,2.0,2,1,2,1
5045,33425,1,1.0,1,1.0,3,2,8,5,2.0,2,1,1,2,7,1,4,1,1,Version 4,.951834321022034,1,1,19,2,1,2,2,1,3,3.0,2.0,2.0,2,3,2,3
5046,33427,1,1.0,1,,6,3,5,4,2.0,2,1,1,1,5,1,2,3,3,Version 4,.340215444564819,1,1,11,2,1,2,2,2,3,3.0,2.0,2.0,2,3,3,3
5053,33440,1,1.0,2,,1,9,7,2,1.0,6,1,2,2,7,3,3,1,3,Version 4,.587968409061432,6,2,9,2,1,2,2,2,3,2.0,3.0,1.0,3,3,3,3
5070,33484,1,2.0,2,,5,3,5,5,2.0,2,1,2,2,7,1,2,3,3,Version 4,.389378786087036,2,1,11,2,1,2,2,2,3,5.0,2.0,2.0,2,3,3,3
5075,33495,1,,1,,3,6,1,3,2.0,4,1,1,2,7,2,3,1,3,Version 4,.381420701742172,3,2,16,1,1,2,2,1,2,3.0,4.0,2.0,2,1,1,2
5082,33511,2,2.0,2,,4,2,5,4,2.0,3,3,4,1,4,1,2,3,3,Version 4,.62547641992569,2,1,11,2,1,2,2,2,2,5.0,2.0,2.0,2,3,3,3
5088,33525,1,1.0,1,1.0,2,1,9,3,2.0,2,1,1,2,7,1,4,4,3,Version 4,.609023869037628,1,1,36,2,1,2,2,2,3,1.0,1.0,1.0,4,3,3,3
5092,33537,1,1.0,1,1.0,5,3,5,5,2.0,2,1,1,1,5,1,4,1,1,Version 4,.791135013103485,1,1,19,2,1,2,2,3,3,5.0,2.0,2.0,2,2,2,3
5096,33542,1,1.0,1,,2,1,5,3,2.0,2,1,1,2,7,1,3,2,3,Version 4,.213157117366791,1,1,9,2,1,2,2,3,3,1.0,1.0,2.0,3,3,3,3
5103,33565,1,1.0,2,1.0,3,2,1,4,2.0,2,1,2,2,7,1,4,1,2,Version 4,.191889941692352,2,1,37,2,1,2,2,1,3,5.0,2.0,1.0,2,1,2,3
5104,33572,1,1.0,1,,3,2,1,4,2.0,2,1,1,2,7,1,3,2,3,Version 4,.215939566493034,1,1,9,2,1,2,2,1,3,3.0,2.0,2.0,2,2,3,3
5105,33573,2,2.0,1,2.0,6,7,3,3,2.0,1,2,5,3,1,2,4,1,3,Version 4,1.43147003650665,3,2,18,1,3,5,1,1,1,2.0,3.0,2.0,2,1,1,3
5106,33574,1,1.0,1,,4,6,5,5,2.0,4,1,1,2,7,2,3,1,3,Version 4,.318890511989594,3,2,38,2,1,2,2,2,3,4.0,4.0,2.0,4,2,3,3
5109,33580,2,2.0,2,2.0,6,3,1,5,,3,3,4,1,4,1,4,5,3,Version 4,.0981001034379005,2,1,43,2,1,4,1,3,2,2.0,1.0,2.0,2,2,3,3
5113,33586,2,2.0,1,,8,4,2,4,2.0,2,1,1,1,5,1,4,5,3,Version 4,.716522097587585,1,1,27,1,1,2,2,1,2,3.0,2.0,2.0,2,2,2,3
5115,33590,1,1.0,1,,8,8,1,5,2.0,4,1,1,1,5,2,3,1,3,Version 4,.568410634994507,3,2,38,2,1,2,2,2,3,4.0,4.0,2.0,2,3,2,3
5128,33618,1,1.0,2,1.0,7,13,1,3,2.0,1,2,6,1,2,5,4,1,3,Version 4,.294278800487518,7,2,37,1,1,2,2,2,3,2.0,3.0,2.0,2,3,1,3
5133,33628,1,1.0,1,,7,4,7,3,2.0,2,1,1,2,7,1,3,1,1,Version 4,1.13990902900696,1,1,9,2,1,2,2,2,3,1.0,1.0,2.0,2,2,4,3
5136,33635,1,2.0,1,,3,2,2,5,2.0,3,3,3,1,4,1,4,5,3,Version 4,.41784593462944,1,1,27,2,1,4,1,1,2,4.0,2.0,2.0,2,1,1,3
5137,33640,2,2.0,2,2.0,8,13,1,1,2.0,1,2,6,3,1,6,4,5,3,Version 4,.150444477796555,7,2,43,2,2,1,1,2,1,3.0,4.0,2.0,2,2,2,3
5165,33706,2,2.0,2,1.0,5,13,5,4,2.0,8,4,4,1,4,5,4,1,3,Version 4,1.09079265594482,7,2,19,1,2,1,1,1,2,5.0,4.0,2.0,2,1,1,2
5166,33707,1,1.0,2,,3,2,5,5,2.0,2,1,2,2,7,1,3,2,3,Version 4,.3204725086689,2,1,9,2,1,2,2,1,3,3.0,2.0,1.0,2,3,3,3
5174,33719,1,1.0,2,,4,2,2,4,2.0,2,1,2,2,7,1,4,5,3,Version 4,.515230059623718,2,1,27,2,1,2,2,1,3,3.0,2.0,2.0,3,2,2,3
5175,33720,1,1.0,2,,4,2,2,4,2.0,2,1,2,2,7,1,4,5,3,Version 4,.515230059623718,2,1,27,2,1,2,2,1,3,3.0,2.0,2.0,3,2,2,3
5180,33733,2,2.0,2,,5,3,5,1,2.0,1,2,6,3,1,1,3,1,2,Version 4,.721543669700623,2,1,38,1,2,1,1,1,1,2.0,1.0,2.0,1,1,1,1
5192,33761,1,1.0,2,1.0,2,1,12,4,2.0,2,1,2,2,7,1,2,2,3,Version 4,.33054107427597,2,1,20,2,2,3,2,2,3,1.0,1.0,2.0,4,2,3,3
5193,33762,1,1.0,1,1.0,3,10,9,1,1.0,6,1,1,1,5,3,4,4,3,Version 4,.77672553062439,5,2,36,2,1,2,2,2,3,1.0,3.0,1.0,3,2,3,3
5195,33765,1,2.0,2,3.0,6,3,1,5,2.0,2,1,2,2,7,1,4,4,3,Version 4,.101025849580765,2,1,43,2,1,2,2,2,3,5.0,2.0,2.0,2,2,3,3
5197,33768,2,2.0,1,1.0,3,2,5,5,2.0,1,2,5,3,1,1,4,1,1,Version 4,.88462096452713,1,1,19,2,2,1,1,1,2,3.0,2.0,2.0,2,1,2,3
5199,33773,2,2.0,1,2.0,8,4,1,2,2.0,1,2,5,2,2,1,4,1,1,Version 4,.686206936836243,1,1,37,2,2,1,1,1,1,4.0,2.0,2.0,1,1,1,3
5200,33775,1,,1,,8,12,1,2,1.0,6,1,1,3,5,3,4,1,3,Version 4,.238656908273697,5,2,37,3,3,5,3,2,2,1.0,3.0,2.0,1,2,4,4
5207,33792,2,2.0,1,,8,12,5,5,1.0,7,3,3,3,3,3,2,3,3,Version 4,.971482574939728,5,2,11,2,2,3,2,1,1,5.0,4.0,2.0,3,1,1,1
5209,33794,1,1.0,1,3.0,7,4,2,5,2.0,3,3,3,1,4,1,4,1,1,Version 4,.528186500072479,1,1,17,2,1,2,2,2,3,2.0,1.0,2.0,2,2,3,3
5214,33803,1,1.0,1,1.0,6,3,22,5,2.0,1,2,5,1,2,1,3,2,3,Version 4,.956382691860199,1,1,8,1,2,3,2,2,2,5.0,2.0,2.0,2,1,2,3
5223,33826,1,1.0,2,1.0,2,9,12,5,1.0,7,3,4,2,6,3,2,2,3,Version 4,.33054107427597,6,2,20,2,1,2,2,2,3,2.0,3.0,2.0,2,3,3,3
5229,33838,1,1.0,1,1.0,1,5,4,2,2.0,4,1,1,2,7,2,4,1,3,Version 4,.555377244949341,3,2,18,2,1,2,2,1,3,3.0,4.0,2.0,3,3,3,3
5230,33841,1,1.0,2,1.0,1,9,9,2,1.0,6,1,2,2,7,3,4,4,3,Version 4,.750964283943176,6,2,36,2,1,2,2,3,3,1.0,3.0,2.0,2,3,2,2
5231,33842,1,1.0,2,1.0,1,9,9,2,1.0,6,1,2,2,7,3,4,4,3,Version 4,.750964283943176,6,2,36,2,1,2,2,3,3,1.0,3.0,2.0,2,3,2,2
5233,33844,1,3.0,2,1.0,7,4,1,4,2.0,1,2,6,2,2,1,4,1,2,Version 4,.756716907024384,2,1,37,1,2,1,1,1,2,4.0,2.0,2.0,1,1,1,3
5242,33865,1,1.0,2,,3,2,5,5,2.0,3,3,4,2,6,1,3,2,3,Version 4,.3204725086689,2,1,9,2,1,2,2,2,2,3.0,2.0,2.0,2,3,3,2
5266,33929,1,1.0,1,,6,7,1,4,2.0,4,1,1,1,5,2,3,2,3,Version 4,.147973462939262,3,2,9,1,1,2,2,1,3,2.0,3.0,2.0,2,2,2,1
5267,33932,2,2.0,2,,6,3,11,5,2.0,1,2,6,3,1,1,3,1,2,Version 4,.661044895648956,2,1,9,1,2,1,1,1,1,5.0,2.0,2.0,1,1,1,3
5270,33935,1,1.0,1,,7,8,5,4,2.0,4,1,1,1,5,2,3,1,3,Version 4,.568410634994507,3,2,38,2,1,4,1,1,2,3.0,4.0,2.0,3,3,3,2
5272,33942,1,1.0,2,,6,7,5,4,2.0,4,1,2,1,5,2,3,2,3,Version 4,.219605058431625,4,2,9,2,1,2,2,2,3,3.0,4.0,2.0,2,2,2,3
5277,33954,1,1.0,1,3.0,8,4,1,4,2.0,3,3,3,1,4,1,4,4,3,Version 4,.125647634267807,1,1,43,2,1,2,2,3,3,3.0,2.0,2.0,3,3,3,3
5280,33958,1,1.0,1,1.0,6,3,1,4,2.0,3,3,3,2,6,1,4,1,1,Version 4,.115116655826569,1,1,37,2,1,2,2,2,3,2.0,1.0,2.0,2,3,3,3
5288,33981,1,2.0,1,1.0,6,3,1,5,2.0,2,1,1,2,7,1,4,1,1,Version 4,.846074938774109,1,1,19,2,1,4,1,2,3,4.0,2.0,2.0,2,2,2,3
5289,33985,1,,1,1.0,4,2,1,4,2.0,1,2,5,1,2,1,4,4,3,Version 4,.302611500024796,1,1,7,2,1,4,1,2,3,3.0,2.0,2.0,3,2,3,1
5290,33989,2,2.0,2,,7,12,5,4,1.0,1,2,6,3,1,3,2,3,3,Version 4,1.11186814308167,6,2,11,1,2,1,1,1,1,3.0,4.0,2.0,2,1,1,3
5300,34009,1,1.0,2,1.0,3,2,18,4,2.0,2,1,2,2,7,1,4,2,3,Version 4,.309186965227127,2,1,36,2,1,2,2,2,2,3.0,2.0,2.0,3,2,3,3
5301,34012,1,1.0,2,1.0,1,5,12,1,2.0,4,1,2,2,7,2,2,2,3,Version 4,.288806617259979,4,2,20,2,1,2,2,3,3,2.0,3.0,1.0,4,2,3,3
5311,34032,2,2.0,2,,3,2,1,4,2.0,1,2,6,3,1,1,3,2,3,Version 4,.720317780971527,2,1,1,1,2,1,1,1,2,4.0,2.0,2.0,2,2,2,3
5324,34065,2,2.0,1,2.0,6,13,22,5,2.0,1,2,5,1,2,4,3,2,3,Version 4,1.261265873909,7,2,8,2,2,1,1,1,1,2.0,3.0,2.0,2,1,1,3
5326,34068,2,,2,2.0,6,3,1,4,2.0,1,2,6,3,1,1,4,1,2,Version 4,.241788148880005,2,1,7,1,2,1,1,1,1,4.0,2.0,2.0,1,2,2,3
5327,34069,1,1.0,2,3.0,8,4,2,4,2.0,3,3,4,1,4,1,4,1,2,Version 4,.651286780834198,2,1,17,2,1,2,2,2,3,2.0,1.0,2.0,2,2,2,3
5334,34082,1,,1,,7,4,1,1,2.0,2,1,1,1,5,1,3,5,3,Version 4,2.83406138420105,1,1,15,2,1,2,2,2,3,2.0,1.0,2.0,2,2,2,3
5344,34107,1,1.0,2,1.0,7,8,1,5,2.0,4,1,2,2,7,2,4,1,3,Version 4,.332680940628052,4,2,37,2,3,5,2,2,3,1.0,3.0,2.0,2,2,3,4
5352,34123,2,2.0,1,2.0,8,4,2,1,2.0,1,2,5,3,1,1,4,1,1,Version 4,.590600609779358,1,1,17,1,2,1,1,3,1,1.0,1.0,2.0,2,2,2,3
