,ID,HOU,GOV,SEX,SEN,AGE8,AGEBYRACE,CDNUM,EDUC18,LATINO,PARTYBYRACE,PARTYID,PARTYSEX,PHIL3,PTYIDEO7,QRACEAI,REGION,SIZEPLAC,SUBURBWHITE,VERSION,WEIGHT,SEXBYRACE,RACE2B,STANUM,ELECTSECFOREIGN18,KAVANAUGH18,TRUMP4,VOTE2016,TRUMPFP18,CONTROLHOUSE,VETVOTER,FTVOTER18,ABORTION18
5058,33453,The Democratic candidate,The Democratic candidate,Male,,65 or over,Black 60+,1,Bachelor's degree (BA or BS),No,Black Democrat,Democrat,Democratic Men,Moderate,Mod/Conserv. Democrats,Black,South,"Cities 50,000-500,000",Other,Version 1,.310100197792053,Black men,Non-white, Georgia,No,Oppose,Strongly disapprove,Hillary Clinton,No difference,The Democratic Party,Yes,No,Overturn it
5061,33459,The Democratic candidate,,Female,The Democratic candidate,65 or over,Black 60+,1,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,Black Democrat,Democrat,Democratic Women,Moderate,Mod/Conserv. Democrats,Black,East,Suburbs,Other,Version 1,.266014486551285,Black women,Non-white,Delaware,Yes,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
5062,33464,The Republican candidate,The Republican candidate,Female,The Democratic candidate,30-39,White 30-44,1,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,All Republicans,Republican,Republican Women,Conservative,Conservative Republicans,White,East,Suburbs,White suburban women,Version 1,.946052968502045,White women,White,Massachusetts,Yes,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Overturn it
5064,33467,The Democratic candidate,The Democratic candidate,Female,,30-39,White 30-44,10,Bachelor's degree (BA or BS),No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,South,Suburbs,White suburban women,Version 1,.213171124458313,White women,White, Georgia,Omit,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
5065,33471,The Republican candidate,The Republican candidate,Male,The Democratic candidate,45-49,White 45-59,8,Bachelor's degree (BA or BS),No,All Republicans,Republican,Republican Men,Conservative,Conservative Republicans,White,East,Suburbs,White suburban men,Version 1,1.31235980987549,White men,White,Massachusetts,Yes,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Keep it as is
5066,33472,The Republican candidate,The Republican candidate,Male,The Democratic candidate,45-49,White 45-59,8,Bachelor's degree (BA or BS),No,All Republicans,Republican,Republican Men,Conservative,Conservative Republicans,White,East,Suburbs,White suburban men,Version 1,1.31235980987549,White men,White,Massachusetts,Yes,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Keep it as is
5068,33481,The Democratic candidate,,Female,The Democratic candidate,45-49,White 45-59,1,Bachelor's degree (BA or BS),No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,East,Suburbs,White suburban women,Version 1,.153436809778214,White women,White,Delaware,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
5073,33491,The Democratic candidate,The Democratic candidate,Male,,25-29,Black 18-29,5,Bachelor's degree (BA or BS),No,Black Independent,Something else,Independent Men,Moderate,Moderate Independents,Black,South,"Cities 50,000-500,000",Other,Version 1,.171731159090996,Black men,Non-white, Georgia,Yes,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,Yes,Keep it as is
5076,33496,The Republican candidate,Other,Male,,50-59,White 45-59,11,Associate's degree (AA or AS),No,White Independent,Independent,Independent Men,Moderate,Moderate Independents,White,South,Suburbs,White suburban men,Version 1,.661044895648956,White men,White, Georgia,Yes,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,Yes,No,Keep it as is
5083,33514,Did not vote,,Male,Other,30-39,White 30-44,1,Bachelor's degree (BA or BS),No,All Republicans,Republican,Republican Men,Moderate,Mod./Liberal Republicans,White,East,"Cities 10,000-50,000",Other,Version 1,.293038785457611,White men,White,Delaware,Yes,Omit,Strongly approve,Omit,No difference,The Republican Party,Yes,Yes,Keep it as is
5084,33516,The Republican candidate,The Republican candidate,Male,The Republican candidate,65 or over,White 60+,1,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,All Republicans,Republican,Republican Men,Conservative,Conservative Republicans,White,East,Rural,Other,Version 1,.150444477796555,White men,White, Vermont,No,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Overturn it
5089,33528,The Republican candidate,The Republican candidate,Female,,50-59,White 45-59,5,Bachelor's degree (BA or BS),No,White Independent,Independent,Independent Women,Conservative,Conservative Independents,White,South,Suburbs,White suburban women,Version 1,.61371248960495,White women,White,South Carolina,No,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Keep it as is
5090,33533,The Democratic candidate,,Female,,65 or over,White 60+,1,Never attended college,No,White Democrat,Democrat,Democratic Women,Moderate,Mod/Conserv. Democrats,White,South,Suburbs,White suburban women,Version 1,.992140710353851,White women,White, Louisiana,No,Oppose,Somewhat approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Keep it as is
5091,33535,The Republican candidate,The Republican candidate,Female,The Democratic candidate,50-59,White 45-59,1,Bachelor's degree (BA or BS),No,White Independent,Independent,Independent Women,Moderate,Moderate Independents,White,East,Suburbs,White suburban women,Version 1,.946052968502045,White women,White,Massachusetts,Yes,Oppose,Somewhat approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Keep it as is
5093,33539,The Republican candidate,The Republican candidate,Male,,40-44,White 30-44,11,Bachelor's degree (BA or BS),No,All Republicans,Republican,Republican Men,Conservative,Conservative Republicans,White,South,Suburbs,White suburban men,Version 1,.661044895648956,White men,White, Georgia,Yes,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Overturn it
5095,33541,The Democratic candidate,The Democratic candidate,Male,,30-39,White 30-44,5,Bachelor's degree (BA or BS),No,White Independent,Independent,Independent Men,Liberal,Liberal Independents,White,Midwest,"Cities over 500,000",Other,Version 1,.389378786087036,White men,White, Illinois,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
5097,33543,The Democratic candidate,,Male,The Democratic candidate,25-29,White 18-29,1,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Independent,Independent,Independent Men,Moderate,Moderate Independents,White,East,Suburbs,White suburban men,Version 1,.148347854614258,White men,White,Delaware,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
5098,33544,The Democratic candidate,,Female,The Democratic candidate,65 or over,White 60+,1,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,All Republicans,Republican,Republican Women,Liberal,Mod./Liberal Republicans,White,East,"Cities 10,000-50,000",Other,Version 1,.464079290628433,White women,White,Delaware,No,Oppose,Strongly disapprove,Donald Trump,The U.S. less safe,The Republican Party,No,No,Keep it as is
5107,33575,The Republican candidate,The Republican candidate,Male,,60-64,White 60+,10,Attended college but received no degree,No,All Republicans,Republican,Republican Men,Moderate,Mod./Liberal Republicans,White,South,Suburbs,White suburban men,Version 1,.516791045665741,White men,White, Georgia,Yes,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Omit
5108,33576,The Democratic candidate,,Female,,30-39,White 30-44,5,Attended college but received no degree,No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,Midwest,"Cities over 500,000",Other,Version 1,.340215444564819,White women,White, Illinois,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
5111,33582,The Republican candidate,The Republican candidate,Female,The Democratic candidate,45-49,White 45-59,5,Bachelor's degree (BA or BS),No,All Republicans,Republican,Republican Women,Moderate,Mod./Liberal Republicans,White,East,Suburbs,White suburban women,Version 1,.88462096452713,White women,White,Massachusetts,No,Oppose,Somewhat approve,Donald Trump,The U.S. less safe,The Republican Party,No,No,Keep it as is
5114,33587,The Democratic candidate,The Democratic candidate,Female,,50-59,Black 45-59,7,Bachelor's degree (BA or BS),No,Black Independent,Independent,Independent Women,Moderate,Moderate Independents,Black,South,Suburbs,Other,Version 1,.438229113817215,Black women,Non-white, Georgia,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
5116,33591,The Republican candidate,The Republican candidate,Female,The Republican candidate,65 or over,White 60+,1,Bachelor's degree (BA or BS),No,White Independent,Independent,Independent Women,Conservative,Conservative Independents,White,East,"Cities 10,000-50,000",Other,Version 1,.140495017170906,White women,White, Vermont,Omit,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Omit
5118,33593,The Democratic candidate,The Democratic candidate,Male,,30-39,White 30-44,5,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Democrat,Democrat,Democratic Men,Liberal,Liberal Democrats,White,South,"Cities 50,000-500,000",Other,Version 1,.3204725086689,White men,White, Georgia,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
5119,33594,The Democratic candidate,Other,Male,The Democratic candidate,65 or over,White 60+,1,Never attended college,No,White Democrat,Democrat,Democratic Men,Conservative,Mod/Conserv. Democrats,White,East,Suburbs,White suburban men,Version 1,.756716907024384,White men,White,Rhode Island,No,Oppose,Somewhat disapprove,Didn't vote,No difference,The Democratic Party,Yes,No,Overturn it
5120,33596,The Democratic candidate,,Female,The Republican candidate,50-59,White 45-59,1,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Democrat,Democrat,Democratic Women,Moderate,Mod/Conserv. Democrats,White,East,Suburbs,White suburban women,Version 1,.153436809778214,White women,White,Delaware,Yes,Support,Somewhat disapprove,Hillary Clinton,No difference,The Republican Party,No,No,Overturn it
5122,33600,The Republican candidate,,Male,,30-39,White 30-44,1,Never attended college,No,All Republicans,Republican,Republican Men,Conservative,Conservative Republicans,White,South,Suburbs,White suburban men,Version 1,.718597233295441,White men,White, Louisiana,Yes,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Overturn it
5130,33622,The Democratic candidate,,Female,The Democratic candidate,18-24,White 18-29,1,Bachelor's degree (BA or BS),No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,East,Suburbs,White suburban women,Version 1,.120308496057987,White women,White,Delaware,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,Yes,Keep it as is
5132,33626,The Democratic candidate,The Republican candidate,Female,The Democratic candidate,50-59,White 45-59,1,Associate's degree (AA or AS),No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,East,Suburbs,White suburban women,Version 1,.846074938774109,White women,White,Massachusetts,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
5138,33643,The Democratic candidate,,Male,,65 or over,All others,1,Bachelor's degree (BA or BS),No,All Other,Democrat,Democratic Men,Conservative,Mod/Conserv. Democrats,American Indian,South,Suburbs,Other,Version 1,1.16646289825439,All other races,Non-white, Louisiana,No,Oppose,Strongly disapprove,Donald Trump,The U.S. less safe,The Democratic Party,Yes,No,Keep it as is
5146,33663,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,30-39,White 30-44,1,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,East,Suburbs,White suburban women,Version 1,.846074938774109,White women,White,Massachusetts,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
5154,33674,The Republican candidate,The Republican candidate,Male,The Republican candidate,65 or over,White 60+,1,Never attended college,No,All Republicans,Republican,Republican Men,Conservative,Conservative Republicans,White,East,"Cities 10,000-50,000",Other,Version 1,.173239096999168,White men,White, Vermont,Yes,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,Yes,No,Overturn it
5159,33689,The Democratic candidate,The Democratic candidate,Female,,65 or over,Black 60+,5,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,Black Independent,Independent,Independent Women,Moderate,Moderate Independents,Black,South,Suburbs,Other,Version 1,.568410634994507,Black women,Non-white,South Carolina,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
5163,33697,The Democratic candidate,The Republican candidate,Female,The Democratic candidate,50-59,White 45-59,1,Bachelor's degree (BA or BS),No,White Democrat,Democrat,Democratic Women,Moderate,Mod/Conserv. Democrats,White,East,Suburbs,White suburban women,Version 1,.846074938774109,White women,White,Massachusetts,Yes,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
5168,33712,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,65 or over,White 60+,14,Bachelor's degree (BA or BS),No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,East,Rural,Other,Version 1,.788275361061096,White women,White,Pennsylvania,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
5179,33730,The Republican candidate,The Republican candidate,Male,,40-44,White 30-44,11,Bachelor's degree (BA or BS),No,All Republicans,Republican,Republican Men,Conservative,Conservative Republicans,White,South,Suburbs,White suburban men,Version 1,.661044895648956,White men,White, Georgia,Yes,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Overturn it
